RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location,Month,Year
1047624,2014289619,1313,0,ASSLT-NONAGG,1300,ASSAULT,08/30/2014 11:19:00 AM,08/30/2014 11:19:00 AM,,6 AV S / S HOLGATE ST,K,K3,9300.2029,-122.32597823,47.586172,"(47.586172, -122.32597823)",8,2014
37143,2014289619,1313,0,ASSLT-NONAGG,1300,ASSAULT,08/30/2014 11:19:00 AM,08/30/2014 11:19:00 AM,,6 AV S / S HOLGATE ST,O,O1,9300.2075,-122.32597823,47.586172,"(47.586172, -122.32597823)",8,2014
1048563,2014289613,2305,0,THEFT-CARPROWL,2300,CAR PROWL,08/30/2014 11:07:00 AM,08/30/2014 11:07:00 AM,,26XX BLOCK OF SW BARTON ST,F,F2,11400.3007,0,0,"(0.0, 0.0)",8,2014
37032,2014289613,2305,0,THEFT-CARPROWL,2300,CAR PROWL,08/30/2014 11:07:00 AM,08/30/2014 11:07:00 AM,,26XX BLOCK OF SW BARTON ST,F,F2,11402.1028,-122.367311991,47.521027582,"(47.521027582, -122.367311991)",8,2014
37055,2014289603,X,21,DISTURBANCE-OTH,X,DISTURBANCE,08/30/2014 10:56:00 AM,08/30/2014 10:56:00 AM,,5XX BLOCK OF 3 AV,K,K2,8100.2043,-122.331082197,47.602412415,"(47.602412415, -122.331082197)",8,2014
1047296,2014289603,X,21,DISTURBANCE-OTH,X,DISTURBANCE,08/30/2014 10:56:00 AM,08/30/2014 10:56:00 AM,,5XX BLOCK OF 3 AV,K,K2,8100.2035,0,0,"(0.0, 0.0)",8,2014
1085055,2014289591,2304,2,THEFT-LICENSE PLATE,2300,OTHER PROPERTY,08/30/2014 10:43:00 AM,08/29/2014 01:00:00 PM,08/30/2014 10:00:00 AM,42XX BLOCK OF WINSLOW PL N,J,J3,5000.2009,-122.346705378,47.658207235,"(47.658207235, -122.346705378)",8,2014
37111,2014289591,2304,2,THEFT-LICENSE PLATE,2300,OTHER PROPERTY,08/30/2014 10:43:00 AM,08/29/2014 01:00:00 PM,08/30/2014 10:00:00 AM,42XX BLOCK OF WINSLOW PL N,B,B3,5000.2007,-122.346705378,47.658207235,"(47.658207235, -122.346705378)",8,2014
1087457,2014289591,2304,2,THEFT-LICENSE PLATE,2300,OTHER PROPERTY,08/30/2014 10:43:00 AM,08/29/2014 01:00:00 PM,08/30/2014 10:00:00 AM,42XX BLOCK OF WINSLOW PL N,J,J3,5000.2009,-122.346705378,47.658207235,"(47.658207235, -122.346705378)",8,2014
37112,2014289595,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/30/2014 10:42:00 AM,08/27/2014 06:20:00 PM,08/29/2014 05:08:00 PM,NE 89 ST / ROOSEVELT WY NE,L,L2,1900.2012,-122.317605742,47.693098812,"(47.693098812, -122.317605742)",8,2014
1049806,2014289595,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/30/2014 10:42:00 AM,08/27/2014 06:20:00 PM,08/29/2014 05:08:00 PM,NE 89 ST / ROOSEVELT WY NE,U,U1,2000.3010,-122.317605742,47.693098812,"(47.693098812, -122.317605742)",8,2014
1047611,2014289589,5309,0,HARASSMENT,5300,THREATS,08/30/2014 10:34:00 AM,08/30/2014 10:34:00 AM,,80XX BLOCK OF 10 AV NW,B,B3,3000.1005,0,0,"(0.0, 0.0)",8,2014
37061,2014289589,5309,0,HARASSMENT,5300,THREATS,08/30/2014 10:34:00 AM,08/30/2014 10:34:00 AM,,80XX BLOCK OF 10 AV NW,J,J2,3000.1006,-122.36934296,47.687832728,"(47.687832728, -122.36934296)",8,2014
1052677,2014289585,X,21,DISTURBANCE-OTH,X,DISTURBANCE,08/30/2014 10:30:00 AM,08/30/2014 10:20:00 AM,,DENNY WY / BELL ST,D,D1,7200.1039,-122.339835689,47.618539756,"(47.618539756, -122.339835689)",8,2014
37137,2014289585,X,21,DISTURBANCE-OTH,X,DISTURBANCE,08/30/2014 10:30:00 AM,08/30/2014 10:20:00 AM,,DENNY WY / BELL ST,D,D2,7200.1047,-122.339835689,47.618539757,"(47.618539757, -122.339835689)",8,2014
1049437,2014289527,2305,0,THEFT-CARPROWL,2300,CAR PROWL,08/30/2014 10:25:00 AM,08/29/2014 11:30:00 PM,08/30/2014 08:00:00 AM,47XX BLOCK OF 8 AV NE,U,U2,5200.5002,0,0,"(0.0, 0.0)",8,2014
37033,2014289527,2305,0,THEFT-CARPROWL,2300,CAR PROWL,08/30/2014 10:25:00 AM,08/29/2014 11:30:00 PM,08/30/2014 08:00:00 AM,47XX BLOCK OF 8 AV NE,U,U2,5200.5007,-122.319551327,47.66357398,"(47.66357398, -122.319551327)",8,2014
75806,2014289575,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/30/2014 10:10:00 AM,08/29/2014 08:00:00 PM,08/30/2014 10:00:00 AM,12XX BLOCK OF WESTLAKE AV N,D,D2,6700.1001,-122.34098785,47.629481616,"(47.629481616, -122.34098785)",8,2014
1115741,2014289575,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/30/2014 10:10:00 AM,08/29/2014 08:00:00 PM,08/30/2014 10:00:00 AM,12XX BLOCK OF WESTLAKE AV N,D,D1,6700.1000,-122.34098785,47.629481616,"(47.629481616, -122.34098785)",8,2014
1049803,2014289570,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/30/2014 10:00:00 AM,08/29/2014 06:00:00 PM,08/30/2014 09:50:00 AM,7XX BLOCK OF GARFIELD ST,D,D1,6700.1006,0,0,"(0.0, 0.0)",8,2014
37115,2014289570,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/30/2014 10:00:00 AM,08/29/2014 06:00:00 PM,08/30/2014 09:50:00 AM,7XX BLOCK OF GARFIELD ST,D,D2,6700.1017,-122.341690644,47.632999486,"(47.632999486, -122.341690644)",8,2014
1048321,2014906952,2305,0,THEFT-CARPROWL,2300,CAR PROWL,08/30/2014 09:53:00 AM,08/29/2014 07:00:00 PM,08/29/2014 10:30:00 PM,24XX BLOCK OF 1 AV S,O,O2,9300.3019,0,0,"(0.0, 0.0)",8,2014
37136,2014906952,2305,0,THEFT-CARPROWL,2300,CAR PROWL,08/30/2014 09:53:00 AM,08/29/2014 07:00:00 PM,08/29/2014 10:30:00 PM,24XX BLOCK OF 1 AV S,O,O1,9300.3024,-122.334200248,47.580853168,"(47.580853168, -122.334200248)",8,2014
1054875,2014289538,5499,0,TRAFFIC,5400,TRAFFIC,08/30/2014 09:12:00 AM,08/30/2014 09:12:00 AM,,9XX BLOCK OF E JOHN ST,E,E1,7500.5003,-122.320206092,47.619912476,"(47.619912476, -122.320206092)",8,2014
37092,2014289538,5499,0,TRAFFIC,5400,TRAFFIC,08/30/2014 09:12:00 AM,08/30/2014 09:12:00 AM,,9XX BLOCK OF E JOHN ST,E,E1,7500.5003,-122.320206092,47.619912476,"(47.619912476, -122.320206092)",8,2014
1049843,2014289528,X,15,DISPUTE-CIVIL PROPERTY (AUTO),X,DISPUTE,08/30/2014 09:09:00 AM,08/30/2014 09:09:00 AM,,59XX BLOCK OF 24 AV S,O,O3,10400.3002,0,0,"(0.0, 0.0)",8,2014
37078,2014289528,X,15,DISPUTE-CIVIL PROPERTY (AUTO),X,DISPUTE,08/30/2014 09:09:00 AM,08/30/2014 09:09:00 AM,,59XX BLOCK OF 24 AV S,S,S1,10402.3017,-122.30223344,47.549400429,"(47.549400429, -122.30223344)",8,2014
1117065,2014289521,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/30/2014 08:59:00 AM,08/29/2014 05:30:00 PM,08/30/2014 08:00:00 AM,4XX BLOCK OF NE THORNTON PL,N,N3,1900.4000,-122.324629839,47.702310476,"(47.702310476, -122.324629839)",8,2014
41961,2014289521,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/30/2014 08:59:00 AM,08/29/2014 05:30:00 PM,08/30/2014 08:00:00 AM,4XX BLOCK OF NE THORNTON PL,L,L2,1900.1008,-122.324629839,47.702310476,"(47.702310476, -122.324629839)",8,2014
1051548,2014289514,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,08/30/2014 08:47:00 AM,08/30/2014 08:47:00 AM,,7XX BLOCK OF QUEEN ANNE AV N,Q,Q3,7000.3013,0,0,"(0.0, 0.0)",8,2014
37020,2014289514,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,08/30/2014 08:47:00 AM,08/30/2014 08:47:00 AM,,7XX BLOCK OF QUEEN ANNE AV N,Q,Q3,7000.3015,-122.356700238,47.626015458,"(47.626015458, -122.356700238)",8,2014
1050073,2014289512,2399,3,THEFT-OTH,2300,OTHER PROPERTY,08/30/2014 08:46:00 AM,08/30/2014 12:30:00 AM,08/30/2014 01:00:00 AM,XX BLOCK OF PIKE ST,M,M3,8100.1011,0,0,"(0.0, 0.0)",8,2014
37093,2014289512,2399,3,THEFT-OTH,2300,OTHER PROPERTY,08/30/2014 08:46:00 AM,08/30/2014 12:30:00 AM,08/30/2014 01:00:00 AM,XX BLOCK OF PIKE ST,M,M1,8100.3012,-122.340797596,47.608493102,"(47.608493102, -122.340797596)",8,2014
1055901,2014289508,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,08/30/2014 08:43:00 AM,08/30/2014 08:40:00 AM,,27XX BLOCK OF 32 AV S,R,R1,9500.5009,-122.291921832,47.578996325,"(47.578996325, -122.291921832)",8,2014
37081,2014289508,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,08/30/2014 08:43:00 AM,08/30/2014 08:40:00 AM,,27XX BLOCK OF 32 AV S,R,R2,9500.4009,-122.291921832,47.578996325,"(47.578996325, -122.291921832)",8,2014
1048564,2014289405,2305,0,THEFT-CARPROWL,2300,CAR PROWL,08/30/2014 08:30:00 AM,08/30/2014 12:01:00 AM,08/30/2014 02:30:00 AM,9XX BLOCK OF 12 AV,E,E2,8600.1003,0,0,"(0.0, 0.0)",8,2014
37031,2014289405,2305,0,THEFT-CARPROWL,2300,CAR PROWL,08/30/2014 08:30:00 AM,08/30/2014 12:01:00 AM,08/30/2014 02:30:00 AM,9XX BLOCK OF 12 AV,E,E2,8600.1003,-122.316779125,47.610978849,"(47.610978849, -122.316779125)",8,2014
1104127,2014289503,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/30/2014 08:25:00 AM,08/29/2014 10:00:00 PM,08/30/2014 07:50:00 AM,73XX BLOCK OF BEACON AV S,O,O3,11000.3010,-122.292141309,47.536087045,"(47.536087045, -122.292141309)",8,2014
37120,2014289503,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/30/2014 08:25:00 AM,08/29/2014 10:00:00 PM,08/30/2014 07:50:00 AM,73XX BLOCK OF BEACON AV S,S,S1,11002.1022,-122.292141309,47.536087045,"(47.536087045, -122.292141309)",8,2014
1049468,2014289494,2305,0,THEFT-CARPROWL,2300,CAR PROWL,08/30/2014 08:17:00 AM,08/30/2014 07:00:00 AM,,122XX BLOCK OF AURORA AV N,N,N1,600.3005,0,0,"(0.0, 0.0)",8,2014
1047736,2014289489,2399,3,THEFT-OTH,2300,OTHER PROPERTY,08/30/2014 08:13:00 AM,08/30/2014 08:13:00 AM,,8XX BLOCK OF OCCIDENTAL AV S,K,K3,9300.2002,0,0,"(0.0, 0.0)",8,2014
37095,2014289489,2399,3,THEFT-OTH,2300,OTHER PROPERTY,08/30/2014 08:13:00 AM,08/30/2014 08:13:00 AM,,8XX BLOCK OF OCCIDENTAL AV S,K,K2,9300.2016,-122.333268214,47.596783431,"(47.596783431, -122.333268214)",8,2014
1048317,2014906951,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,08/30/2014 08:07:00 AM,08/18/2014 10:00:00 PM,08/19/2014 07:00:00 AM,48XX BLOCK OF S BATEMAN ST,R,R3,10200.2013,0,0,"(0.0, 0.0)",8,2014
37139,2014906951,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,08/30/2014 08:07:00 AM,08/18/2014 10:00:00 PM,08/19/2014 07:00:00 AM,48XX BLOCK OF S BATEMAN ST,R,R3,10200.2022,-122.272037331,47.546969874,"(47.546969874, -122.272037331)",8,2014
37076,2014289486,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,08/30/2014 08:01:00 AM,08/29/2014 05:00:00 PM,08/30/2014 08:01:00 AM,77XX BLOCK OF 15 AV SW,F,F3,11300.4000,-122.353921909,47.532781236,"(47.532781236, -122.353921909)",8,2014
1117068,2014289486,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,08/30/2014 08:01:00 AM,08/29/2014 05:00:00 PM,08/30/2014 08:01:00 AM,77XX BLOCK OF 15 AV SW,F,F3,11300.4007,-122.353921909,47.532781236,"(47.532781236, -122.353921909)",8,2014
37119,2014289485,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/30/2014 07:48:00 AM,08/30/2014 02:00:00 AM,08/30/2014 07:00:00 AM,9XX BLOCK OF N 103 ST,N,N3,1300.2010,-122.346021635,47.703606754,"(47.703606754, -122.346021635)",8,2014
1049822,2014289478,X,21,DISTURBANCE-OTH,X,DISTURBANCE,08/30/2014 07:41:00 AM,08/30/2014 07:41:00 AM,,38XX BLOCK OF S OTHELLO ST,S,S1,11000.1011,0,0,"(0.0, 0.0)",8,2014
37140,2014289478,X,21,DISTURBANCE-OTH,X,DISTURBANCE,08/30/2014 07:41:00 AM,08/30/2014 07:41:00 AM,,38XX BLOCK OF S OTHELLO ST,S,S1,11001.2009,-122.28405172,47.537040154,"(47.537040154, -122.28405172)",8,2014
1049001,2014289470,2304,2,THEFT-LICENSE PLATE,2300,OTHER PROPERTY,08/30/2014 07:19:00 AM,08/30/2014 07:19:00 AM,,130XX BLOCK OF 35 AV NE,L,L1,100.3001,0,0,"(0.0, 0.0)",8,2014
37062,2014289470,2304,2,THEFT-LICENSE PLATE,2300,OTHER PROPERTY,08/30/2014 07:19:00 AM,08/30/2014 07:19:00 AM,,130XX BLOCK OF 35 AV NE,L,L3,100.3001,-122.290865273,47.724354126,"(47.724354126, -122.290865273)",8,2014
463806,2014906950,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,08/30/2014 06:47:00 AM,08/12/2014 06:25:00 AM,08/12/2014 06:25:00 AM,75XX BLOCK OF LATONA AV NE,J,J3,2700.2021,-122.325595478,47.68339468,"(47.68339468, -122.325595478)",8,2014
