Air Power,Cadence,Form Power,Ground Time,Leg Spring Stiffness,Power,Vertical Oscillation,altitude,cadence,datafile,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,timestamp,unknown_87,unknown_88,unknown_90
2.0,78.0,111.0,306.0,13.0,292.0,7.125,,80.0,activities/2829934608.fit.gz,1716.72,304.6,2.734,0.0,153.0,504635923.0,-999376401.0,,2019-08-31 18:56:09,0.0,300.0,2.0
3.0,80.0,110.0,308.0,13.125,291.0,7.0,,80.0,activities/2829934608.fit.gz,1719.61,304.4,2.743,0.0,152.0,504635818.0,-999376795.0,,2019-08-31 18:56:10,0.0,300.0,2.0
3.0,80.0,110.0,308.0,13.375,300.0,6.875,,80.0,activities/2829934608.fit.gz,1722.68,304.20000000000005,2.725,0.0,152.0,504635733.0,-999377224.0,,2019-08-31 18:56:11,0.0,300.0,2.0
3.0,80.0,109.0,304.0,13.5,307.0,6.875,,80.0,activities/2829934608.fit.gz,1725.51,304.0,2.725,0.0,152.0,504635647.0,-999377617.0,,2019-08-31 18:56:12,0.0,300.0,2.0
3.0,80.0,107.0,304.0,13.5,307.0,6.75,,80.0,activities/2829934608.fit.gz,1728.3,303.79999999999995,2.734,0.0,152.0,504635593.0,-999378014.0,,2019-08-31 18:56:13,0.0,300.0,2.0
3.0,80.0,106.0,304.0,13.375,313.0,6.75,,80.0,activities/2829934608.fit.gz,1731.14,303.6,2.734,0.0,152.0,504635581.0,-999378425.0,,2019-08-31 18:56:14,0.0,300.0,2.0
3.0,80.0,106.0,306.0,13.375,318.0,6.75,,80.0,activities/2829934608.fit.gz,1734.27,303.4,2.762,0.0,152.0,504635562.0,-999378878.0,,2019-08-31 18:56:15,0.0,300.0,2.0
3.0,80.0,105.0,306.0,13.125,322.0,6.875,,80.0,activities/2829934608.fit.gz,1737.51,303.4,2.771,0.0,151.0,504635546.0,-999379346.0,,2019-08-31 18:56:16,0.0,300.0,2.0
3.0,80.0,105.0,304.0,13.125,316.0,7.0,,80.0,activities/2829934608.fit.gz,1741.06,303.20000000000005,2.771,0.0,151.0,504635492.0,-999379855.0,,2019-08-31 18:56:17,0.0,300.0,2.0
3.0,80.0,105.0,306.0,13.125,315.0,7.0,,80.0,activities/2829934608.fit.gz,1743.97,303.20000000000005,2.781,0.0,150.0,504635476.0,-999380277.0,,2019-08-31 18:56:18,0.0,300.0,2.0
2.0,80.0,105.0,306.0,13.0,315.0,7.0,,80.0,activities/2829934608.fit.gz,1746.99,303.20000000000005,2.781,0.0,150.0,504635466.0,-999380714.0,,2019-08-31 18:56:19,0.0,300.0,2.0
2.0,80.0,105.0,304.0,13.125,317.0,7.0,,80.0,activities/2829934608.fit.gz,1750.5,303.20000000000005,2.79,0.0,150.0,504635441.0,-999381220.0,,2019-08-31 18:56:20,0.0,300.0,2.0
2.0,80.0,106.0,304.0,13.25,321.0,7.0,,80.0,activities/2829934608.fit.gz,1753.37,303.4,2.818,0.0,150.0,504635451.0,-999381636.0,,2019-08-31 18:56:21,0.0,300.0,2.0
2.0,80.0,106.0,300.0,13.25,325.0,7.0,,80.0,activities/2829934608.fit.gz,1756.42,303.6,2.818,0.0,149.0,504635513.0,-999382079.0,,2019-08-31 18:56:22,0.0,300.0,2.0
2.0,80.0,106.0,300.0,13.25,328.0,7.0,,80.0,activities/2829934608.fit.gz,1759.21,303.79999999999995,2.818,0.0,149.0,504635555.0,-999382487.0,,2019-08-31 18:56:23,0.0,300.0,2.0
3.0,80.0,106.0,300.0,13.25,331.0,7.0,,80.0,activities/2829934608.fit.gz,1762.18,304.20000000000005,2.837,0.0,149.0,504635564.0,-999382916.0,,2019-08-31 18:56:24,0.0,300.0,2.0
2.0,80.0,107.0,298.0,13.375,334.0,7.0,,81.0,activities/2829934608.fit.gz,1765.07,304.4,2.846,0.0,150.0,504635570.0,-999383335.0,,2019-08-31 18:56:25,0.0,300.0,2.0
2.0,80.0,107.0,298.0,13.375,334.0,7.0,,81.0,activities/2829934608.fit.gz,1767.84,304.6,2.883,0.0,151.0,504635587.0,-999383736.0,,2019-08-31 18:56:26,0.0,300.0,2.0
2.0,81.0,107.0,294.0,13.375,338.0,7.0,,81.0,activities/2829934608.fit.gz,1770.57,304.79999999999995,2.883,0.0,151.0,504635590.0,-999384132.0,,2019-08-31 18:56:27,0.0,300.0,2.0
2.0,81.0,107.0,294.0,13.5,338.0,7.0,,81.0,activities/2829934608.fit.gz,1773.83,305.0,2.902,0.0,151.0,504635592.0,-999384603.0,,2019-08-31 18:56:28,0.0,300.0,2.0
2.0,81.0,107.0,292.0,13.5,340.0,7.0,,81.0,activities/2829934608.fit.gz,1776.73,305.0,2.921,0.0,150.0,504635671.0,-999385023.0,,2019-08-31 18:56:29,0.0,300.0,2.0
1.0,81.0,107.0,290.0,13.625,342.0,7.0,,81.0,activities/2829934608.fit.gz,1779.79,305.0,2.93,0.0,150.0,504635750.0,-999385466.0,,2019-08-31 18:56:30,0.0,300.0,2.0
1.0,81.0,107.0,290.0,13.75,340.0,7.0,,81.0,activities/2829934608.fit.gz,1783.2,304.79999999999995,2.921,0.0,150.0,504635686.0,-999385953.0,,2019-08-31 18:56:31,0.0,300.0,2.0
1.0,81.0,107.0,288.0,13.75,338.0,7.0,,81.0,activities/2829934608.fit.gz,1786.2,304.6,2.93,0.0,149.0,504635666.0,-999386387.0,,2019-08-31 18:56:32,0.0,300.0,2.0
1.0,81.0,108.0,288.0,13.75,340.0,7.0,,81.0,activities/2829934608.fit.gz,1789.18,304.6,2.93,0.0,149.0,504635693.0,-999386818.0,,2019-08-31 18:56:33,0.0,300.0,2.0
1.0,81.0,108.0,288.0,13.75,339.0,7.0,,81.0,activities/2829934608.fit.gz,1791.97,304.4,2.939,0.0,150.0,504635742.0,-999387222.0,,2019-08-31 18:56:34,0.0,300.0,2.0
1.0,81.0,108.0,288.0,13.75,341.0,7.0,,81.0,activities/2829934608.fit.gz,1794.89,304.4,2.93,0.0,151.0,504635744.0,-999387645.0,,2019-08-31 18:56:35,0.0,300.0,2.0
1.0,81.0,108.0,288.0,13.75,340.0,7.0,,82.0,activities/2829934608.fit.gz,1797.92,304.20000000000005,2.93,0.0,151.0,504635734.0,-999388083.0,,2019-08-31 18:56:36,0.0,300.0,2.0
1.0,81.0,108.0,286.0,13.75,340.0,7.0,,82.0,activities/2829934608.fit.gz,1801.0,304.20000000000005,2.939,0.0,151.0,504635698.0,-999388528.0,,2019-08-31 18:56:37,0.0,300.0,2.0
1.0,82.0,108.0,286.0,13.875,340.0,7.0,,82.0,activities/2829934608.fit.gz,1804.04,304.0,2.967,0.0,151.0,504635673.0,-999388968.0,,2019-08-31 18:56:38,0.0,300.0,2.0
1.0,82.0,108.0,284.0,13.875,342.0,7.0,,81.0,activities/2829934608.fit.gz,1806.97,304.0,2.976,0.0,152.0,504635642.0,-999389390.0,,2019-08-31 18:56:39,0.0,300.0,2.0
1.0,81.0,108.0,284.0,13.75,342.0,7.0,,81.0,activities/2829934608.fit.gz,1809.62,303.79999999999995,2.958,0.0,152.0,504635619.0,-999389773.0,,2019-08-31 18:56:40,0.0,300.0,2.0
1.0,81.0,108.0,284.0,13.75,340.0,7.0,,81.0,activities/2829934608.fit.gz,1812.32,303.79999999999995,2.948,0.0,152.0,504635624.0,-999390163.0,,2019-08-31 18:56:41,0.0,300.0,2.0
1.0,81.0,108.0,286.0,13.75,340.0,7.0,,81.0,activities/2829934608.fit.gz,1814.96,303.6,2.939,0.0,152.0,504635619.0,-999390545.0,,2019-08-31 18:56:42,0.0,300.0,2.0
1.0,81.0,108.0,288.0,13.75,340.0,7.0,,81.0,activities/2829934608.fit.gz,1817.68,303.4,2.93,0.0,152.0,504635603.0,-999390939.0,,2019-08-31 18:56:43,0.0,300.0,2.0
1.0,81.0,108.0,288.0,13.625,340.0,7.0,,81.0,activities/2829934608.fit.gz,1820.8,303.20000000000005,2.921,0.0,152.0,504635597.0,-999391391.0,,2019-08-31 18:56:44,0.0,300.0,2.0
1.0,81.0,108.0,290.0,13.5,339.0,7.125,,80.0,activities/2829934608.fit.gz,1823.93,303.0,2.893,0.0,151.0,504635579.0,-999391842.0,,2019-08-31 18:56:45,0.0,300.0,2.0
1.0,81.0,108.0,290.0,13.5,339.0,7.125,,80.0,activities/2829934608.fit.gz,1827.1,302.79999999999995,2.902,0.0,151.0,504635555.0,-999392302.0,,2019-08-31 18:56:46,0.0,300.0,2.0
1.0,81.0,108.0,292.0,13.5,339.0,7.125,,80.0,activities/2829934608.fit.gz,1830.15,302.6,2.921,0.0,151.0,504635561.0,-999392742.0,,2019-08-31 18:56:47,0.0,300.0,2.0
1.0,80.0,108.0,292.0,13.375,343.0,7.0,,80.0,activities/2829934608.fit.gz,1832.98,302.6,2.93,0.0,152.0,504635544.0,-999393152.0,,2019-08-31 18:56:48,0.0,300.0,2.0
1.0,80.0,108.0,292.0,13.25,344.0,7.0,,81.0,activities/2829934608.fit.gz,1835.85,302.4,2.967,0.0,152.0,504635557.0,-999393568.0,,2019-08-31 18:56:49,0.0,300.0,2.0
1.0,80.0,108.0,292.0,13.25,349.0,7.0,,82.0,activities/2829934608.fit.gz,1839.0,302.20000000000005,2.976,0.0,151.0,504635536.0,-999394023.0,,2019-08-31 18:56:50,0.0,300.0,2.0
1.0,82.0,108.0,292.0,13.125,351.0,7.0,,82.0,activities/2829934608.fit.gz,1842.26,302.20000000000005,3.004,0.0,151.0,504635507.0,-999394492.0,,2019-08-31 18:56:51,0.0,300.0,2.0
1.0,82.0,107.0,290.0,13.125,354.0,6.875,,82.0,activities/2829934608.fit.gz,1845.83,302.20000000000005,3.023,0.0,151.0,504635471.0,-999395008.0,,2019-08-31 18:56:52,0.0,300.0,2.0
2.0,82.0,107.0,288.0,13.25,356.0,6.875,,82.0,activities/2829934608.fit.gz,1849.22,302.20000000000005,3.023,0.0,151.0,504635421.0,-999395495.0,,2019-08-31 18:56:53,0.0,300.0,2.0
1.0,82.0,107.0,288.0,13.25,358.0,6.875,,82.0,activities/2829934608.fit.gz,1852.5,302.20000000000005,3.032,0.0,151.0,504635389.0,-999395969.0,,2019-08-31 18:56:54,0.0,300.0,2.0
1.0,82.0,107.0,286.0,13.25,359.0,6.875,,82.0,activities/2829934608.fit.gz,1855.71,302.20000000000005,3.06,0.0,151.0,504635354.0,-999396431.0,,2019-08-31 18:56:55,0.0,300.0,2.0
1.0,82.0,107.0,282.0,13.5,361.0,7.0,,82.0,activities/2829934608.fit.gz,1858.71,302.20000000000005,3.051,0.0,151.0,504635348.0,-999396866.0,,2019-08-31 18:56:56,0.0,300.0,2.0
1.0,82.0,107.0,282.0,13.5,360.0,7.0,,82.0,activities/2829934608.fit.gz,1861.8,302.20000000000005,3.051,0.0,151.0,504635346.0,-999397314.0,,2019-08-31 18:56:57,0.0,300.0,2.0
1.0,82.0,108.0,282.0,13.625,360.0,7.0,,82.0,activities/2829934608.fit.gz,1864.94,302.20000000000005,3.051,0.0,152.0,504635304.0,-999397765.0,,2019-08-31 18:56:58,0.0,300.0,2.0
1.0,82.0,108.0,282.0,13.625,361.0,7.0,,82.0,activities/2829934608.fit.gz,1868.5,302.20000000000005,3.088,0.0,152.0,504635248.0,-999398276.0,,2019-08-31 18:56:59,0.0,300.0,2.0
1.0,82.0,108.0,280.0,13.75,365.0,7.125,,82.0,activities/2829934608.fit.gz,1872.14,302.0,3.154,0.0,151.0,504635217.0,-999398803.0,,2019-08-31 18:57:00,0.0,300.0,2.0
1.0,82.0,109.0,278.0,13.5,370.0,7.125,,82.0,activities/2829934608.fit.gz,1875.62,302.0,3.172,0.0,151.0,504635151.0,-999399299.0,,2019-08-31 18:57:01,0.0,300.0,2.0
1.0,82.0,109.0,278.0,13.25,370.0,7.25,,82.0,activities/2829934608.fit.gz,1878.54,302.0,3.191,0.0,152.0,504635162.0,-999399722.0,,2019-08-31 18:57:02,0.0,300.0,2.0
0.0,82.0,110.0,280.0,13.125,371.0,7.25,,82.0,activities/2829934608.fit.gz,1881.59,302.0,3.219,0.0,152.0,504635151.0,-999400164.0,,2019-08-31 18:57:03,0.0,300.0,2.0
0.0,82.0,110.0,280.0,13.125,370.0,7.375,,81.0,activities/2829934608.fit.gz,1884.97,302.0,3.228,0.0,152.0,504635059.0,-999400638.0,,2019-08-31 18:57:04,0.0,300.0,2.0
0.0,81.0,110.0,278.0,13.0,369.0,7.5,,82.0,activities/2829934608.fit.gz,1888.18,302.0,3.228,0.0,152.0,504635019.0,-999401099.0,,2019-08-31 18:57:05,0.0,300.0,2.0
0.0,82.0,110.0,278.0,13.0,368.0,7.5,,81.0,activities/2829934608.fit.gz,1891.26,302.0,3.219,0.0,152.0,504635008.0,-999401546.0,,2019-08-31 18:57:06,0.0,300.0,2.0
0.0,82.0,110.0,280.0,13.0,366.0,7.5,,81.0,activities/2829934608.fit.gz,1894.54,302.0,3.172,0.0,152.0,504634980.0,-999402021.0,,2019-08-31 18:57:07,0.0,300.0,2.0
0.0,81.0,111.0,278.0,13.25,361.0,7.625,,81.0,activities/2829934608.fit.gz,1898.07,302.0,3.144,0.0,152.0,504634908.0,-999402522.0,,2019-08-31 18:57:08,0.0,300.0,2.0
1.0,81.0,111.0,276.0,13.25,356.0,7.625,,81.0,activities/2829934608.fit.gz,1901.32,302.0,3.107,0.0,152.0,504634950.0,-999402989.0,,2019-08-31 18:57:09,0.0,300.0,2.0
1.0,81.0,113.0,276.0,13.875,354.0,7.375,,81.0,activities/2829934608.fit.gz,1904.66,302.0,3.135,0.0,152.0,504635000.0,-999403471.0,,2019-08-31 18:57:10,0.0,300.0,2.0
0.0,81.0,112.0,274.0,14.0,353.0,7.375,,81.0,activities/2829934608.fit.gz,1907.85,302.20000000000005,3.154,0.0,152.0,504635004.0,-999403934.0,,2019-08-31 18:57:11,0.0,300.0,2.0
0.0,81.0,113.0,274.0,13.875,356.0,7.125,,81.0,activities/2829934608.fit.gz,1910.2,302.20000000000005,3.126,0.0,152.0,504635012.0,-999404276.0,,2019-08-31 18:57:12,0.0,300.0,2.0
1.0,81.0,112.0,276.0,13.75,354.0,7.125,,82.0,activities/2829934608.fit.gz,1913.15,302.20000000000005,3.079,0.0,152.0,504634981.0,-999404701.0,,2019-08-31 18:57:13,0.0,300.0,2.0
1.0,81.0,112.0,278.0,13.75,349.0,7.125,,82.0,activities/2829934608.fit.gz,1916.69,302.20000000000005,3.051,0.0,153.0,504634901.0,-999405202.0,,2019-08-31 18:57:14,0.0,300.0,2.0
1.0,82.0,112.0,278.0,13.875,349.0,7.0,,82.0,activities/2829934608.fit.gz,1920.25,302.20000000000005,3.06,0.0,154.0,504634837.0,-999405710.0,,2019-08-31 18:57:15,0.0,300.0,2.0
1.0,82.0,111.0,282.0,13.625,356.0,7.0,,82.0,activities/2829934608.fit.gz,1924.24,302.20000000000005,3.07,0.0,154.0,504634713.0,-999406264.0,,2019-08-31 18:57:16,0.0,300.0,2.0
1.0,82.0,110.0,282.0,13.375,364.0,6.875,,83.0,activities/2829934608.fit.gz,1927.44,302.20000000000005,3.032,0.0,154.0,504634628.0,-999406714.0,,2019-08-31 18:57:17,0.0,300.0,2.0
1.0,83.0,109.0,286.0,13.375,355.0,6.875,,83.0,activities/2829934608.fit.gz,1930.36,302.4,3.014,0.0,154.0,504634599.0,-999407139.0,,2019-08-31 18:57:18,0.0,300.0,2.0
1.0,83.0,109.0,284.0,13.625,354.0,6.875,,83.0,activities/2829934608.fit.gz,1933.35,302.6,3.014,0.0,154.0,504634600.0,-999407571.0,,2019-08-31 18:57:19,0.0,300.0,2.0
1.0,83.0,108.0,284.0,13.75,354.0,6.875,,82.0,activities/2829934608.fit.gz,1936.16,303.0,3.07,0.0,154.0,504634598.0,-999407979.0,,2019-08-31 18:57:20,0.0,300.0,2.0
1.0,82.0,108.0,280.0,13.625,361.0,6.875,,82.0,activities/2829934608.fit.gz,1939.32,303.20000000000005,3.079,0.0,154.0,504634563.0,-999408433.0,,2019-08-31 18:57:21,0.0,300.0,2.0
1.0,82.0,108.0,280.0,13.625,361.0,6.875,,82.0,activities/2829934608.fit.gz,1942.45,303.4,3.07,0.0,154.0,504634545.0,-999408887.0,,2019-08-31 18:57:22,0.0,300.0,2.0
1.0,82.0,108.0,280.0,13.5,364.0,7.0,,82.0,activities/2829934608.fit.gz,1945.84,303.6,3.06,0.0,155.0,504634473.0,-999409368.0,,2019-08-31 18:57:23,0.0,300.0,3.0
2.0,82.0,108.0,282.0,13.5,364.0,7.125,,82.0,activities/2829934608.fit.gz,1949.35,303.79999999999995,3.06,0.0,155.0,504634373.0,-999409857.0,,2019-08-31 18:57:24,0.0,300.0,3.0
2.0,82.0,108.0,282.0,13.5,368.0,7.25,,82.0,activities/2829934608.fit.gz,1952.78,304.0,3.07,0.0,155.0,504634288.0,-999410340.0,,2019-08-31 18:57:25,0.0,300.0,3.0
3.0,82.0,108.0,282.0,13.5,368.0,7.25,,82.0,activities/2829934608.fit.gz,1956.21,304.0,3.079,0.0,154.0,504634225.0,-999410831.0,,2019-08-31 18:57:26,0.0,300.0,3.0
2.0,82.0,108.0,282.0,13.5,375.0,7.125,,82.0,activities/2829934608.fit.gz,1959.39,304.20000000000005,3.032,0.0,154.0,504634205.0,-999411295.0,,2019-08-31 18:57:27,0.0,300.0,3.0
2.0,82.0,109.0,282.0,13.5,371.0,7.125,,82.0,activities/2829934608.fit.gz,1962.21,304.4,3.023,0.0,155.0,504634196.0,-999411707.0,,2019-08-31 18:57:28,0.0,300.0,3.0
2.0,82.0,109.0,284.0,13.625,368.0,7.0,,82.0,activities/2829934608.fit.gz,1965.5,304.79999999999995,3.032,0.0,155.0,504634296.0,-999412182.0,,2019-08-31 18:57:29,0.0,300.0,3.0
2.0,82.0,109.0,284.0,13.5,369.0,7.0,,81.0,activities/2829934608.fit.gz,1968.5,305.20000000000005,3.023,0.0,156.0,504634407.0,-999412593.0,,2019-08-31 18:57:30,0.0,300.0,3.0
2.0,81.0,109.0,286.0,13.375,368.0,7.0,,81.0,activities/2829934608.fit.gz,1971.32,305.4,3.004,0.0,156.0,504634564.0,-999412941.0,,2019-08-31 18:57:31,0.0,300.0,3.0
2.0,81.0,109.0,286.0,13.5,365.0,6.875,,81.0,activities/2829934608.fit.gz,1974.3,305.6,2.976,0.0,156.0,504634789.0,-999413250.0,,2019-08-31 18:57:32,0.0,300.0,3.0
2.0,81.0,108.0,290.0,13.125,360.0,7.0,,81.0,activities/2829934608.fit.gz,1980.88,306.0,2.995,0.0,155.0,504635415.0,-999413711.0,,2019-08-31 18:57:34,0.0,300.0,3.0
2.0,81.0,108.0,290.0,13.125,360.0,7.0,,81.0,activities/2829934608.fit.gz,1983.92,306.0,2.995,0.0,155.0,504635692.0,-999413953.0,,2019-08-31 18:57:35,0.0,300.0,3.0
2.0,81.0,108.0,290.0,13.0,357.0,7.0,,81.0,activities/2829934608.fit.gz,1986.98,306.0,2.995,0.0,154.0,504635941.0,-999414243.0,,2019-08-31 18:57:36,0.0,300.0,3.0
1.0,81.0,108.0,292.0,13.0,356.0,7.0,,81.0,activities/2829934608.fit.gz,1990.07,305.6,2.986,0.0,155.0,504636233.0,-999414476.0,,2019-08-31 18:57:37,0.0,300.0,3.0
1.0,81.0,108.0,292.0,13.0,356.0,7.0,,81.0,activities/2829934608.fit.gz,1993.34,305.20000000000005,2.986,0.0,154.0,504636501.0,-999414783.0,,2019-08-31 18:57:38,0.0,300.0,3.0
2.0,81.0,108.0,290.0,13.125,354.0,7.0,,81.0,activities/2829934608.fit.gz,1996.48,304.79999999999995,2.976,0.0,155.0,504636732.0,-999415117.0,,2019-08-31 18:57:39,0.0,300.0,3.0
2.0,81.0,108.0,290.0,13.375,353.0,7.125,,81.0,activities/2829934608.fit.gz,1999.49,304.20000000000005,2.958,0.0,155.0,504636930.0,-999415462.0,,2019-08-31 18:57:40,0.0,300.0,3.0
2.0,81.0,108.0,290.0,13.375,349.0,7.125,,81.0,activities/2829934608.fit.gz,2002.47,303.6,2.958,0.0,156.0,504637137.0,-999415790.0,,2019-08-31 18:57:41,0.0,300.0,3.0
2.0,81.0,108.0,292.0,13.25,348.0,7.0,,81.0,activities/2829934608.fit.gz,2005.0,303.20000000000005,2.93,0.0,156.0,504637277.0,-999416105.0,,2019-08-31 18:57:42,0.0,300.0,3.0
2.0,81.0,108.0,292.0,13.25,346.0,7.0,,81.0,activities/2829934608.fit.gz,2007.96,302.79999999999995,2.921,0.0,156.0,504637322.0,-999416540.0,,2019-08-31 18:57:43,0.0,300.0,3.0
2.0,81.0,108.0,294.0,13.25,346.0,7.0,,81.0,activities/2829934608.fit.gz,2010.87,302.4,2.911,0.0,156.0,504637389.0,-999416951.0,,2019-08-31 18:57:44,0.0,300.0,3.0
2.0,81.0,108.0,294.0,13.25,346.0,7.0,,81.0,activities/2829934608.fit.gz,2013.71,302.20000000000005,2.911,0.0,155.0,504637348.0,-999417360.0,,2019-08-31 18:57:45,0.0,300.0,3.0
2.0,81.0,108.0,296.0,12.875,344.0,6.875,,80.0,activities/2829934608.fit.gz,2016.53,302.0,2.921,0.0,155.0,504637254.0,-999417751.0,,2019-08-31 18:57:46,0.0,300.0,3.0
1.0,80.0,107.0,298.0,12.75,342.0,7.0,,80.0,activities/2829934608.fit.gz,2019.5,301.79999999999995,2.902,0.0,155.0,504637081.0,-999418112.0,,2019-08-31 18:57:47,0.0,300.0,3.0
2.0,80.0,107.0,300.0,12.75,339.0,7.0,,80.0,activities/2829934608.fit.gz,2022.18,301.6,2.855,0.0,155.0,504636913.0,-999418428.0,,2019-08-31 18:57:48,0.0,300.0,3.0
2.0,80.0,107.0,302.0,12.75,333.0,7.0,,80.0,activities/2829934608.fit.gz,2024.16,301.4,2.855,0.0,154.0,504636752.0,-999418615.0,,2019-08-31 18:57:49,0.0,300.0,3.0
2.0,80.0,107.0,302.0,12.75,333.0,7.0,,80.0,activities/2829934608.fit.gz,2026.55,301.20000000000005,2.846,0.0,154.0,504636533.0,-999418800.0,,2019-08-31 18:57:50,0.0,300.0,3.0
2.0,80.0,106.0,304.0,12.625,328.0,7.0,,80.0,activities/2829934608.fit.gz,2029.2,301.20000000000005,2.827,0.0,154.0,504636263.0,-999418925.0,,2019-08-31 18:57:51,0.0,300.0,3.0
2.0,80.0,106.0,310.0,12.375,325.0,7.0,,80.0,activities/2829934608.fit.gz,2031.66,301.0,2.781,0.0,154.0,504636007.0,-999419013.0,,2019-08-31 18:57:52,0.0,300.0,3.0
2.0,80.0,106.0,312.0,12.375,320.0,7.0,,80.0,activities/2829934608.fit.gz,2033.71,300.79999999999995,2.734,0.0,153.0,504635795.0,-999419092.0,,2019-08-31 18:57:53,0.0,300.0,3.0
1.0,80.0,106.0,314.0,12.5,316.0,6.875,,80.0,activities/2829934608.fit.gz,2035.78,300.6,2.715,0.0,153.0,504635581.0,-999419172.0,,2019-08-31 18:57:54,0.0,300.0,3.0
1.0,80.0,106.0,314.0,12.75,316.0,6.875,,80.0,activities/2829934608.fit.gz,2037.93,300.4,2.706,0.0,153.0,504635365.0,-999419286.0,,2019-08-31 18:57:55,0.0,300.0,3.0
1.0,80.0,106.0,314.0,12.75,316.0,6.875,,80.0,activities/2829934608.fit.gz,2039.69,300.20000000000005,2.678,0.0,153.0,504635186.0,-999419409.0,,2019-08-31 18:57:56,0.0,300.0,3.0
1.0,80.0,105.0,316.0,12.75,330.0,6.75,,80.0,activities/2829934608.fit.gz,2041.49,300.0,2.65,0.0,152.0,504635039.0,-999419579.0,,2019-08-31 18:57:57,0.0,300.0,3.0
1.0,80.0,105.0,316.0,12.75,344.0,6.75,,80.0,activities/2829934608.fit.gz,2043.75,299.79999999999995,2.641,0.0,152.0,504634860.0,-999419798.0,,2019-08-31 18:57:58,0.0,300.0,3.0
1.0,80.0,104.0,314.0,13.25,355.0,6.375,,80.0,activities/2829934608.fit.gz,2045.82,299.6,2.65,0.0,152.0,504634696.0,-999420003.0,,2019-08-31 18:57:59,0.0,300.0,3.0
1.0,80.0,104.0,314.0,13.375,359.0,6.375,,80.0,activities/2829934608.fit.gz,2048.05,299.4,2.659,0.0,153.0,504634512.0,-999420212.0,,2019-08-31 18:58:00,0.0,300.0,3.0
1.0,80.0,104.0,312.0,13.375,359.0,6.375,,81.0,activities/2829934608.fit.gz,2050.66,299.0,2.659,0.0,153.0,504634286.0,-999420437.0,,2019-08-31 18:58:01,0.0,300.0,3.0
1.0,81.0,102.0,312.0,13.25,355.0,6.5,,81.0,activities/2829934608.fit.gz,2054.16,298.6,2.678,0.0,154.0,504633976.0,-999420722.0,,2019-08-31 18:58:02,0.0,300.0,3.0
1.0,81.0,102.0,312.0,13.25,355.0,6.5,,81.0,activities/2829934608.fit.gz,2057.23,298.20000000000005,2.697,0.0,154.0,504633704.0,-999420973.0,,2019-08-31 18:58:03,0.0,300.0,3.0
1.0,81.0,102.0,312.0,13.25,355.0,6.5,,81.0,activities/2829934608.fit.gz,2060.46,298.0,2.706,0.0,153.0,504633415.0,-999421233.0,,2019-08-31 18:58:04,0.0,300.0,3.0
2.0,81.0,102.0,308.0,13.25,343.0,6.625,,81.0,activities/2829934608.fit.gz,2063.12,297.79999999999995,2.725,0.0,153.0,504633177.0,-999421446.0,,2019-08-31 18:58:05,0.0,300.0,3.0
2.0,81.0,102.0,308.0,13.25,341.0,6.75,,80.0,activities/2829934608.fit.gz,2065.82,297.4,2.715,0.0,152.0,504632948.0,-999421683.0,,2019-08-31 18:58:06,0.0,300.0,3.0
1.0,80.0,102.0,308.0,13.125,338.0,6.625,,81.0,activities/2829934608.fit.gz,2068.41,297.20000000000005,2.725,0.0,152.0,504632746.0,-999421941.0,,2019-08-31 18:58:07,0.0,300.0,3.0
1.0,80.0,102.0,308.0,13.125,340.0,6.625,,80.0,activities/2829934608.fit.gz,2070.98,297.0,2.725,0.0,152.0,504632531.0,-999422176.0,,2019-08-31 18:58:08,0.0,300.0,3.0
1.0,81.0,103.0,308.0,13.125,340.0,6.625,,80.0,activities/2829934608.fit.gz,2074.26,296.79999999999995,2.734,0.0,152.0,504632270.0,-999422494.0,,2019-08-31 18:58:09,0.0,300.0,3.0
1.0,80.0,103.0,308.0,13.0,336.0,6.625,,80.0,activities/2829934608.fit.gz,2077.47,296.6,2.753,0.0,152.0,504632010.0,-999422800.0,,2019-08-31 18:58:10,0.0,300.0,3.0
1.0,80.0,103.0,310.0,13.0,336.0,6.625,,80.0,activities/2829934608.fit.gz,2080.81,296.4,2.771,0.0,153.0,504631729.0,-999423100.0,,2019-08-31 18:58:11,0.0,300.0,3.0
1.0,80.0,103.0,308.0,12.875,330.0,6.625,,81.0,activities/2829934608.fit.gz,2084.03,296.4,2.781,0.0,153.0,504631454.0,-999423385.0,,2019-08-31 18:58:12,0.0,300.0,3.0
1.0,80.0,103.0,306.0,12.875,328.0,6.625,,81.0,activities/2829934608.fit.gz,2087.16,296.20000000000005,2.818,0.0,153.0,504631186.0,-999423657.0,,2019-08-31 18:58:13,0.0,300.0,3.0
1.0,81.0,103.0,306.0,13.0,328.0,6.625,,81.0,activities/2829934608.fit.gz,2089.72,296.20000000000005,2.837,0.0,152.0,504630960.0,-999423867.0,,2019-08-31 18:58:14,0.0,300.0,3.0
1.0,81.0,103.0,300.0,13.125,330.0,6.75,,81.0,activities/2829934608.fit.gz,2092.57,296.0,2.855,0.0,153.0,504630706.0,-999424097.0,,2019-08-31 18:58:15,0.0,300.0,3.0
1.0,81.0,104.0,300.0,13.125,332.0,6.75,,81.0,activities/2829934608.fit.gz,2095.73,296.0,2.837,0.0,153.0,504630416.0,-999424335.0,,2019-08-31 18:58:16,0.0,300.0,3.0
